UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF
300000,122000,25,10,-89,-13.7,1,-94,-16.7,-4,-109,-19.7,-7,12392,555006,555005,555007,2020-11-05 13:44:03.664550
280000,121000,25,10,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12392,555006,555005,555007,2020-11-05 13:44:03.684550
280000,123000,25,10,-81,-12.6,12,-86,-15.6,7,-101,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:03.694550
110000,108722,20,6,-89,-12.5,16,-94,-15.5,11,-109,-18.5,8,12392,555006,555005,555007,2020-11-05 13:44:03.714550
280000,123000,25,10,-83,-12.6,12,-88,-15.6,7,-103,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:03.754550
290000,123000,25,10,-88,-12.4,14,-93,-15.4,9,-108,-18.4,6,12392,555006,555005,555007,2020-11-05 13:44:03.784550
280000,121000,25,10,-91,-13.1,7,-96,-16.1,2,-111,-19.1,-1,12392,555006,555005,555007,2020-11-05 13:44:03.794550
110000,108722,20,4,-89,-12.3,10,-94,-15.3,5,-109,-18.3,2,12392,555006,555005,555007,2020-11-05 13:44:03.824550
100000,98722,20,3,-89,-12.5,15,-94,-15.5,10,-109,-18.5,7,12392,555006,555005,555007,2020-11-05 13:44:03.834550
280000,123000,25,10,-84,-12.6,12,-89,-15.6,7,-104,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:04.014550
100000,108722,20,6,-82,-11.1,16,-87,-14.1,11,-102,-17.1,8,12392,555006,555005,555007,2020-11-05 13:44:04.044550
280000,123000,25,10,-86,-12.0,18,-91,-15.0,13,-106,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:04.124550
100000,108722,20,2,-81,-10.9,15,-86,-13.9,10,-101,-16.9,7,12392,555006,555005,555007,2020-11-05 13:44:04.144550
280000,123000,25,10,-81,-12.1,17,-86,-15.1,12,-101,-18.1,9,12392,555006,555005,555007,2020-11-05 13:44:04.154550
110000,108722,20,4,-86,-11.9,14,-91,-14.9,9,-106,-17.9,6,12392,555006,555005,555007,2020-11-05 13:44:04.194550
290000,121000,25,10,-90,-13.4,4,-95,-16.4,-1,-110,-19.4,-4,12392,555006,555005,555007,2020-11-05 13:44:04.214550
280000,123000,25,10,-82,-12.6,12,-87,-15.6,7,-102,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:04.314550
280000,123000,25,10,-85,-12.4,14,-90,-15.4,9,-105,-18.4,6,12392,555006,555005,555007,2020-11-05 13:44:04.354550
110000,108722,20,3,-89,-12.5,16,-94,-15.5,11,-109,-18.5,8,12392,555006,555005,555007,2020-11-05 13:44:04.364550
230000,108722,20,3,-95,-16.9,16,-100,-19.9,11,-115,-22.9,8,12392,555006,555005,555007,2020-11-05 13:44:04.374550
200000,108722,20,3,-86,-11.9,11,-91,-14.9,6,-106,-17.9,3,12392,555006,555005,555007,2020-11-05 13:44:04.444550
280000,123000,25,10,-89,-13.6,2,-94,-16.6,-3,-109,-19.6,-6,12392,555006,555005,555007,2020-11-05 13:44:04.464550
280000,121000,25,10,-92,-12.9,9,-97,-15.9,4,-112,-18.9,1,12392,555006,555005,555007,2020-11-05 13:44:04.494550
150000,108722,20,4,-89,-11.3,12,-94,-14.3,7,-109,-17.3,4,12392,555006,555005,555007,2020-11-05 13:44:04.534550
110000,108722,20,4,-86,-11.9,16,-91,-14.9,11,-106,-17.9,8,12392,555006,555005,555007,2020-11-05 13:44:04.554550
280000,123000,25,10,-84,-12.6,12,-89,-15.6,7,-104,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:04.564550
280000,123000,25,10,-85,-12.2,16,-90,-15.2,11,-105,-18.2,8,12392,555006,555005,555007,2020-11-05 13:44:04.574550
280000,121000,25,10,-89,-12.9,9,-94,-15.9,4,-109,-18.9,1,12392,555006,555005,555007,2020-11-05 13:44:04.614550
280000,123000,25,10,-90,-13.0,8,-95,-16.0,3,-110,-19.0,0,12392,555006,555005,555007,2020-11-05 13:44:04.664550
280000,121000,25,10,-92,-12.9,9,-97,-15.9,4,-112,-18.9,1,12392,555006,555005,555007,2020-11-05 13:44:04.684550
290000,123000,25,10,-88,-12.7,11,-93,-15.7,6,-108,-18.7,3,12392,555006,555005,555007,2020-11-05 13:44:04.704550
110000,108722,20,2,-83,-11.3,16,-88,-14.3,11,-103,-17.3,8,12392,555006,555005,555007,2020-11-05 13:44:04.734550
290000,123000,25,10,-90,-13.6,2,-95,-16.6,-3,-110,-19.6,-6,12392,555006,555005,555007,2020-11-05 13:44:04.784550
110000,98722,20,3,-84,-11.5,16,-89,-14.5,11,-104,-17.5,8,12392,555006,555005,555007,2020-11-05 13:44:04.814550
280000,123000,25,10,-85,-12.0,18,-90,-15.0,13,-105,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:04.844550
280000,123000,25,10,-85,-12.3,15,-90,-15.3,10,-105,-18.3,7,12392,555006,555005,555007,2020-11-05 13:44:04.874550
200000,78722,20,2,-84,-11.5,15,-89,-14.5,10,-104,-17.5,7,12392,555006,555005,555007,2020-11-05 13:44:04.934550
200000,108722,20,6,-89,-13.3,5,-94,-16.3,0,-109,-19.3,-3,12392,555006,555005,555007,2020-11-05 13:44:05.004550
150000,108722,20,3,-88,-12.3,11,-93,-15.3,6,-108,-18.3,3,12392,555006,555005,555007,2020-11-05 13:44:05.034550
150000,108722,20,8,-80,-10.7,14,-85,-13.7,9,-100,-16.7,6,12392,555006,555005,555007,2020-11-05 13:44:05.064550
280000,122000,25,10,-88,-12.0,18,-93,-15.0,13,-108,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:05.084550
100000,108722,20,4,-89,-15.7,15,-94,-18.7,10,-109,-21.7,7,12392,555006,555005,555007,2020-11-05 13:44:05.144550
300000,123000,25,10,-84,-12.0,18,-89,-15.0,13,-104,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:05.164550
230000,108722,20,7,-90,-15.9,15,-95,-18.9,10,-110,-21.9,7,12392,555006,555005,555007,2020-11-05 13:44:05.264550
150000,108722,20,4,-85,-11.7,11,-90,-14.7,6,-105,-17.7,3,12392,555006,555005,555007,2020-11-05 13:44:05.314550
150000,108722,20,5,-89,-13.4,4,-94,-16.4,-1,-109,-19.4,-4,12392,555006,555005,555007,2020-11-05 13:44:05.434550
100000,108722,20,3,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12392,555006,555005,555007,2020-11-05 13:44:05.454550
280000,121000,25,8,-90,-13.6,2,-95,-16.6,-3,-110,-19.6,-6,12392,555006,555005,555007,2020-11-05 13:44:05.584550
150000,108722,20,5,-87,-12.1,12,-92,-15.1,7,-107,-18.1,4,12392,555006,555005,555007,2020-11-05 13:44:05.634550
100000,98722,20,6,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12392,555006,555005,555007,2020-11-05 13:44:05.644550
280000,123000,25,10,-90,-13.3,5,-95,-16.3,0,-110,-19.3,-3,12392,555006,555005,555007,2020-11-05 13:44:05.704550
150000,108722,20,7,-83,-11.3,15,-88,-14.3,10,-103,-17.3,7,12392,555006,555005,555007,2020-11-05 13:44:05.714550
230000,108722,20,10,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12392,555006,555005,555007,2020-11-05 13:44:05.724550
100000,68722,20,6,-86,-11.9,16,-91,-14.9,11,-106,-17.9,8,12392,555006,555005,555007,2020-11-05 13:44:05.734550
230000,108722,20,3,-82,-11.1,11,-87,-14.1,6,-102,-17.1,3,12392,555006,555005,555007,2020-11-05 13:44:05.764550
200000,108722,20,6,-89,-13.4,4,-94,-16.4,-1,-109,-19.4,-4,12392,555006,555005,555007,2020-11-05 13:44:05.794550
150000,108722,20,4,-89,-12.5,16,-94,-15.5,11,-109,-18.5,8,12392,555006,555005,555007,2020-11-05 13:44:05.854550
230000,108722,20,4,-88,-12.3,11,-93,-15.3,6,-108,-18.3,3,12392,555006,555005,555007,2020-11-05 13:44:05.944550
280000,123000,25,10,-82,-12.6,12,-87,-15.6,7,-102,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:05.984550
100000,68722,20,7,-85,-11.7,14,-90,-14.7,9,-105,-17.7,6,12392,555006,555005,555007,2020-11-05 13:44:05.994550
100000,108722,20,3,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12392,555006,555005,555007,2020-11-05 13:44:06.024550
280000,123000,25,10,-87,-12.1,17,-92,-15.1,12,-107,-18.1,9,12392,555006,555005,555007,2020-11-05 13:44:06.214550
110000,108722,20,4,-89,-12.5,11,-94,-15.5,6,-109,-18.5,3,12392,555006,555005,555007,2020-11-05 13:44:06.224550
280000,122000,25,10,-84,-12.0,18,-89,-15.0,13,-104,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:06.254550
100000,108722,20,4,-85,-11.7,12,-90,-14.7,7,-105,-17.7,4,12392,555006,555005,555007,2020-11-05 13:44:06.274550
280000,122000,25,10,-85,-12.1,17,-90,-15.1,12,-105,-18.1,9,12392,555006,555005,555007,2020-11-05 13:44:06.324550
100000,88722,20,7,-84,-11.5,16,-89,-14.5,11,-104,-17.5,8,12392,555006,555005,555007,2020-11-05 13:44:06.334550
150000,108722,20,4,-82,-11.1,15,-87,-14.1,10,-102,-17.1,7,12392,555006,555005,555007,2020-11-05 13:44:06.354550
300000,122000,25,10,-90,-13.1,7,-95,-16.1,2,-110,-19.1,-1,12392,555006,555005,555007,2020-11-05 13:44:06.374550
300000,123000,25,10,-80,-12.3,15,-85,-15.3,10,-100,-18.3,7,12392,555006,555005,555007,2020-11-05 13:44:06.414550
280000,123000,25,10,-85,-12.6,12,-90,-15.6,7,-105,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:06.424550
230000,108722,20,3,-99,-17.7,14,-104,-20.7,9,-119,-23.7,6,12392,555006,555005,555007,2020-11-05 13:44:06.434550
300000,121000,25,10,-89,-13.6,2,-94,-16.6,-3,-109,-19.6,-6,12392,555006,555005,555007,2020-11-05 13:44:06.454550
230000,108722,20,2,-80,-10.7,12,-85,-13.7,7,-100,-16.7,4,12392,555006,555005,555007,2020-11-05 13:44:06.474550
150000,108722,20,4,-82,-11.1,12,-87,-14.1,7,-102,-17.1,4,12392,555006,555005,555007,2020-11-05 13:44:06.484550
110000,108722,20,4,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12392,555006,555005,555007,2020-11-05 13:44:06.544550
280000,123000,25,10,-85,-12.7,11,-90,-15.7,6,-105,-18.7,3,12392,555006,555005,555007,2020-11-05 13:44:06.564550
200000,108722,20,3,-80,-10.7,15,-85,-13.7,10,-100,-16.7,7,12392,555006,555005,555007,2020-11-05 13:44:06.574550
280000,122000,25,10,-82,-12.3,15,-87,-15.3,10,-102,-18.3,7,12392,555006,555005,555007,2020-11-05 13:44:06.654550
300000,123000,25,10,-83,-12.7,11,-88,-15.7,6,-103,-18.7,3,12392,555006,555005,555007,2020-11-05 13:44:06.674550
290000,123000,25,10,-85,-12.4,14,-90,-15.4,9,-105,-18.4,6,12392,555006,555005,555007,2020-11-05 13:44:06.694550
290000,123000,25,10,-85,-12.3,15,-90,-15.3,10,-105,-18.3,7,12392,555006,555005,555007,2020-11-05 13:44:06.714550
280000,123000,25,8,-84,-12.1,17,-89,-15.1,12,-104,-18.1,9,12392,555006,555005,555007,2020-11-05 13:44:06.724550
290000,123000,25,10,-90,-13.4,4,-95,-16.4,-1,-110,-19.4,-4,12392,555006,555005,555007,2020-11-05 13:44:06.744550
110000,108722,20,5,-90,-12.7,16,-95,-15.7,11,-110,-18.7,8,12392,555006,555005,555007,2020-11-05 13:44:06.814550
100000,108722,20,5,-82,-11.1,14,-87,-14.1,9,-102,-17.1,6,12392,555006,555005,555007,2020-11-05 13:44:06.824550
290000,123000,25,10,-84,-12.0,18,-89,-15.0,13,-104,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:06.834550
150000,108722,20,2,-86,-11.9,12,-91,-14.9,7,-106,-17.9,4,12392,555006,555005,555007,2020-11-05 13:44:06.904550
150000,108722,20,5,-88,-12.3,16,-93,-15.3,11,-108,-18.3,8,12392,555006,555005,555007,2020-11-05 13:44:06.954550
200000,108722,20,4,-89,-12.5,16,-94,-15.5,11,-109,-18.5,8,12392,555006,555005,555007,2020-11-05 13:44:06.974550
280000,122000,25,10,-81,-12.3,15,-86,-15.3,10,-101,-18.3,7,12392,555006,555005,555007,2020-11-05 13:44:06.994550
150000,98722,20,2,-87,-12.1,16,-92,-15.1,11,-107,-18.1,8,12392,555006,555005,555007,2020-11-05 13:44:07.014550
110000,108722,20,3,-88,-12.3,16,-93,-15.3,11,-108,-18.3,8,12392,555006,555005,555007,2020-11-05 13:44:07.024550
280000,123000,25,10,-90,-13.8,0,-95,-16.8,-5,-110,-19.8,-8,12392,555006,555005,555007,2020-11-05 13:44:07.114550
100000,108722,20,3,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12392,555006,555005,555007,2020-11-05 13:44:07.174550
290000,121000,25,10,-91,-13.2,6,-96,-16.2,1,-111,-19.2,-2,12392,555006,555005,555007,2020-11-05 13:44:07.194550
280000,123000,25,10,-82,-12.3,15,-87,-15.3,10,-102,-18.3,7,12392,555006,555005,555007,2020-11-05 13:44:07.264550
230000,108722,20,3,-80,-10.7,14,-85,-13.7,9,-100,-16.7,6,12392,555006,555005,555007,2020-11-05 13:44:07.274550
280000,123000,25,10,-86,-12.1,17,-91,-15.1,12,-106,-18.1,9,12392,555006,555005,555007,2020-11-05 13:44:07.324550
100000,108722,20,4,-89,-12.5,14,-94,-15.5,9,-109,-18.5,6,12392,555006,555005,555007,2020-11-05 13:44:07.354550
110000,108722,20,4,-86,-11.9,15,-91,-14.9,10,-106,-17.9,7,12392,555006,555005,555007,2020-11-05 13:44:07.364550
280000,123000,25,10,-84,-12.0,18,-89,-15.0,13,-104,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:07.374550
300000,123000,25,10,-80,-12.3,15,-85,-15.3,10,-100,-18.3,7,12392,555006,555005,555007,2020-11-05 13:44:07.434550
200000,108722,20,4,-90,-13.6,2,-95,-16.6,-3,-110,-19.6,-6,12392,555006,555005,555007,2020-11-05 13:44:07.454550
200000,88722,20,4,-90,-12.7,16,-95,-15.7,11,-110,-18.7,8,12392,555006,555005,555007,2020-11-05 13:44:07.464550
200000,108722,20,6,-87,-12.1,12,-92,-15.1,7,-107,-18.1,4,12392,555006,555005,555007,2020-11-05 13:44:07.484550
280000,123000,25,10,-80,-12.2,16,-85,-15.2,11,-100,-18.2,8,12392,555006,555005,555007,2020-11-05 13:44:07.494550
280000,123000,25,10,-88,-12.4,14,-93,-15.4,9,-108,-18.4,6,12392,555006,555005,555007,2020-11-05 13:44:07.564550
200000,108722,20,4,-90,-15.9,15,-95,-18.9,10,-110,-21.9,7,12392,555006,555005,555007,2020-11-05 13:44:07.624550
230000,108722,20,4,-84,-11.5,11,-89,-14.5,6,-104,-17.5,3,12392,555006,555005,555007,2020-11-05 13:44:07.684550
280000,121000,25,10,-94,-13.2,6,-99,-16.2,1,-114,-19.2,-2,12392,555006,555005,555007,2020-11-05 13:44:07.764550
200000,98722,20,6,-85,-11.7,16,-90,-14.7,11,-105,-17.7,8,12392,555006,555005,555007,2020-11-05 13:44:07.834550
280000,121000,25,10,-90,-13.6,2,-95,-16.6,-3,-110,-19.6,-6,12392,555006,555005,555007,2020-11-05 13:44:07.884550
280000,123000,25,10,-84,-12.8,10,-89,-15.8,5,-104,-18.8,2,12392,555006,555005,555007,2020-11-05 13:44:07.904550
290000,123000,25,10,-83,-12.3,15,-88,-15.3,10,-103,-18.3,7,12392,555006,555005,555007,2020-11-05 13:44:07.914550
280000,123000,25,10,-80,-12.6,12,-85,-15.6,7,-100,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:07.934550
150000,78722,20,4,-87,-12.1,14,-92,-15.1,9,-107,-18.1,6,12392,555006,555005,555007,2020-11-05 13:44:07.964550
150000,108722,20,3,-88,-12.3,11,-93,-15.3,6,-108,-18.3,3,12392,555006,555005,555007,2020-11-05 13:44:07.994550
300000,123000,25,10,-85,-12.6,12,-90,-15.6,7,-105,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:08.034550
150000,108722,20,5,-90,-13.8,0,-95,-16.8,-5,-110,-19.8,-8,12392,555006,555005,555007,2020-11-05 13:44:08.044550
110000,108722,20,6,-80,-10.7,16,-85,-13.7,11,-100,-16.7,8,12392,555006,555005,555007,2020-11-05 13:44:08.054550
100000,108722,20,3,-81,-10.9,15,-86,-13.9,10,-101,-16.9,7,12392,555006,555005,555007,2020-11-05 13:44:08.084550
280000,123000,25,10,-84,-12.1,17,-89,-15.1,12,-104,-18.1,9,12392,555006,555005,555007,2020-11-05 13:44:08.094550
280000,123000,25,10,-85,-12.0,18,-90,-15.0,13,-105,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:08.184550
290000,123000,25,10,-87,-12.7,11,-92,-15.7,6,-107,-18.7,3,12392,555006,555005,555007,2020-11-05 13:44:08.204550
150000,108722,20,7,-88,-12.3,15,-93,-15.3,10,-108,-18.3,7,12392,555006,555005,555007,2020-11-05 13:44:08.214550
230000,108722,20,3,-81,-10.9,14,-86,-13.9,9,-101,-16.9,6,12392,555006,555005,555007,2020-11-05 13:44:08.234550
200000,108722,20,5,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12392,555006,555005,555007,2020-11-05 13:44:08.254550
280000,121000,25,10,-92,-13.5,3,-97,-16.5,-2,-112,-19.5,-5,12392,555006,555005,555007,2020-11-05 13:44:08.264550
230000,98722,20,2,-87,-12.1,14,-92,-15.1,9,-107,-18.1,6,12392,555006,555005,555007,2020-11-05 13:44:08.274550
150000,108722,20,4,-89,-13.8,0,-94,-16.8,-5,-109,-19.8,-8,12392,555006,555005,555007,2020-11-05 13:44:08.314550
280000,123000,25,10,-83,-12.5,13,-88,-15.5,8,-103,-18.5,5,12392,555006,555005,555007,2020-11-05 13:44:08.324550
280000,123000,25,10,-82,-12.5,13,-87,-15.5,8,-102,-18.5,5,12392,555006,555005,555007,2020-11-05 13:44:08.334550
110000,108722,20,3,-83,-11.3,11,-88,-14.3,6,-103,-17.3,3,12392,555006,555005,555007,2020-11-05 13:44:08.384550
230000,108722,20,10,-91,-13.4,4,-96,-16.4,-1,-111,-19.4,-4,12392,555006,555005,555007,2020-11-05 13:44:08.464550
110000,108722,20,2,-81,-10.9,15,-86,-13.9,10,-101,-16.9,7,12392,555006,555005,555007,2020-11-05 13:44:08.494550
150000,98722,20,5,-85,-11.7,16,-90,-14.7,11,-105,-17.7,8,12392,555006,555005,555007,2020-11-05 13:44:08.514550
230000,78722,20,4,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12392,555006,555005,555007,2020-11-05 13:44:08.534550
110000,98722,20,3,-84,-11.5,16,-89,-14.5,11,-104,-17.5,8,12392,555006,555005,555007,2020-11-05 13:44:08.574550
280000,123000,25,10,-90,-13.0,8,-95,-16.0,3,-110,-19.0,0,12392,555006,555005,555007,2020-11-05 13:44:08.594550
300000,123000,25,10,-80,-12.1,17,-85,-15.1,12,-100,-18.1,9,12392,555006,555005,555007,2020-11-05 13:44:08.604550
100000,108722,20,6,-80,-10.7,15,-85,-13.7,10,-100,-16.7,7,12392,555006,555005,555007,2020-11-05 13:44:08.634550
280000,123000,25,10,-81,-12.6,12,-86,-15.6,7,-101,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:08.674550
150000,88722,20,5,-85,-11.7,14,-90,-14.7,9,-105,-17.7,6,12392,555006,555005,555007,2020-11-05 13:44:08.724550
280000,123000,25,10,-89,-13.7,1,-94,-16.7,-4,-109,-19.7,-7,12392,555006,555005,555007,2020-11-05 13:44:08.754550
200000,108722,20,6,-89,-12.9,9,-94,-15.9,4,-109,-18.9,1,12392,555006,555005,555007,2020-11-05 13:44:08.764550
280000,121000,25,10,-90,-13.6,2,-95,-16.6,-3,-110,-19.6,-6,12392,555006,555005,555007,2020-11-05 13:44:08.844550
150000,98722,20,5,-85,-11.7,16,-90,-14.7,11,-105,-17.7,8,12392,555006,555005,555007,2020-11-05 13:44:08.904550
280000,123000,25,10,-80,-12.2,16,-85,-15.2,11,-100,-18.2,8,12392,555006,555005,555007,2020-11-05 13:44:08.924550
280000,123000,25,10,-81,-12.8,10,-86,-15.8,5,-101,-18.8,2,12392,555006,555005,555007,2020-11-05 13:44:08.964550
230000,98722,20,4,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12392,555006,555005,555007,2020-11-05 13:44:08.974550
100000,98722,20,4,-87,-12.1,15,-92,-15.1,10,-107,-18.1,7,12392,555006,555005,555007,2020-11-05 13:44:08.984550
230000,108722,20,2,-93,-16.5,15,-98,-19.5,10,-113,-22.5,7,12392,555006,555005,555007,2020-11-05 13:44:09.024550
150000,98722,20,3,-86,-11.9,16,-91,-14.9,11,-106,-17.9,8,12392,555006,555005,555007,2020-11-05 13:44:09.044550
280000,123000,25,10,-87,-12.4,14,-92,-15.4,9,-107,-18.4,6,12392,555006,555005,555007,2020-11-05 13:44:09.144550
230000,108722,20,10,-92,-13.7,1,-97,-16.7,-4,-112,-19.7,-7,12392,555006,555005,555007,2020-11-05 13:44:09.154550
100000,98722,20,4,-88,-12.3,14,-93,-15.3,9,-108,-18.3,6,12392,555006,555005,555007,2020-11-05 13:44:09.294550
280000,123000,25,10,-89,-13.8,0,-94,-16.8,-5,-109,-19.8,-8,12392,555006,555005,555007,2020-11-05 13:44:09.324550
280000,123000,25,10,-86,-12.8,10,-91,-15.8,5,-106,-18.8,2,12392,555006,555005,555007,2020-11-05 13:44:09.354550
230000,68722,20,2,-82,-11.1,15,-87,-14.1,10,-102,-17.1,7,12392,555006,555005,555007,2020-11-05 13:44:09.514550
280000,123000,25,10,-84,-12.0,18,-89,-15.0,13,-104,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:09.524550
100000,108722,20,8,-88,-12.3,14,-93,-15.3,9,-108,-18.3,6,12392,555006,555005,555007,2020-11-05 13:44:09.534550
230000,78722,20,4,-83,-11.3,15,-88,-14.3,10,-103,-17.3,7,12392,555006,555005,555007,2020-11-05 13:44:09.574550
280000,123000,25,10,-82,-12.6,12,-87,-15.6,7,-102,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:09.604550
100000,108722,20,3,-85,-11.7,15,-90,-14.7,10,-105,-17.7,7,12392,555006,555005,555007,2020-11-05 13:44:09.664550
280000,123000,25,10,-86,-12.7,11,-91,-15.7,6,-106,-18.7,3,12392,555006,555005,555007,2020-11-05 13:44:09.704550
280000,123000,25,10,-80,-12.8,10,-85,-15.8,5,-100,-18.8,2,12392,555006,555005,555007,2020-11-05 13:44:09.724550
110000,88722,20,4,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12392,555006,555005,555007,2020-11-05 13:44:09.764550
100000,108722,20,3,-83,-11.3,14,-88,-14.3,9,-103,-17.3,6,12392,555006,555005,555007,2020-11-05 13:44:09.774550
300000,123000,25,10,-85,-12.6,12,-90,-15.6,7,-105,-18.6,4,12392,555006,555005,555007,2020-11-05 13:44:09.824550
200000,108722,20,2,-82,-11.1,12,-87,-14.1,7,-102,-17.1,4,12392,555006,555005,555007,2020-11-05 13:44:09.834550
280000,122000,25,10,-89,-13.7,1,-94,-16.7,-4,-109,-19.7,-7,12392,555006,555005,555007,2020-11-05 13:44:09.844550
280000,122000,25,10,-90,-13.8,0,-95,-16.8,-5,-110,-19.8,-8,12392,555006,555005,555007,2020-11-05 13:44:09.894550
100000,108722,20,4,-82,-11.1,16,-87,-14.1,11,-102,-17.1,8,12392,555006,555005,555007,2020-11-05 13:44:09.904550
280000,123000,25,10,-87,-12.1,17,-92,-15.1,12,-107,-18.1,9,12392,555006,555005,555007,2020-11-05 13:44:09.924550
200000,108722,20,3,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12392,555006,555005,555007,2020-11-05 13:44:09.934550
280000,123000,25,10,-87,-12.2,16,-92,-15.2,11,-107,-18.2,8,12392,555006,555005,555007,2020-11-05 13:44:09.974550
280000,123000,25,10,-81,-12.7,11,-86,-15.7,6,-101,-18.7,3,12392,555006,555005,555007,2020-11-05 13:44:09.994550
150000,98722,20,4,-82,-11.1,16,-87,-14.1,11,-102,-17.1,8,12392,555006,555005,555007,2020-11-05 13:44:10.034550
290000,123000,25,10,-85,-12.0,18,-90,-15.0,13,-105,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:10.084550
280000,123000,25,10,-88,-12.0,18,-93,-15.0,13,-108,-18.0,10,12392,555006,555005,555007,2020-11-05 13:44:10.194550
150000,88722,20,3,-89,-12.5,14,-94,-15.5,9,-109,-18.5,6,12392,555006,555005,555007,2020-11-05 13:44:10.234550
280000,122000,25,10,-80,-12.1,17,-85,-15.1,12,-100,-18.1,9,12392,555006,555005,555007,2020-11-05 13:44:10.274550
150000,108722,20,5,-89,-13.4,4,-94,-16.4,-1,-109,-19.4,-4,12392,555006,555005,555007,2020-11-05 13:44:10.284550
200000,108722,20,5,-86,-11.9,11,-91,-14.9,6,-106,-17.9,3,12392,555006,555005,555007,2020-11-05 13:44:10.474550
300000,123000,25,10,-81,-12.8,10,-86,-15.8,5,-101,-18.8,2,12392,555006,555005,555007,2020-11-05 13:44:10.514550
100000,98722,20,7,-83,-11.3,14,-88,-14.3,9,-103,-17.3,6,12392,555006,555005,555007,2020-11-05 13:44:10.554550
