UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF
150000,108722,20,4,-86,-11.9,16,-91,-14.9,11,-106,-17.9,8,12377,555005,555004,555006,2020-11-05 13:44:03.474550
110000,98722,20,2,-87,-12.1,14,-92,-15.1,9,-107,-18.1,6,12377,555005,555004,555006,2020-11-05 13:44:03.484550
150000,108722,20,4,-82,-11.1,11,-87,-14.1,6,-102,-17.1,3,12377,555005,555004,555006,2020-11-05 13:44:03.514550
280000,121000,25,10,-89,-13.8,0,-94,-16.8,-5,-109,-19.8,-8,12377,555005,555004,555006,2020-11-05 13:44:03.544550
150000,108722,20,4,-86,-11.9,15,-91,-14.9,10,-106,-17.9,7,12377,555005,555004,555006,2020-11-05 13:44:03.554550
100000,108722,20,2,-87,-12.1,12,-92,-15.1,7,-107,-18.1,4,12377,555005,555004,555006,2020-11-05 13:44:03.594550
150000,108722,20,3,-90,-12.7,16,-95,-15.7,11,-110,-18.7,8,12377,555005,555004,555006,2020-11-05 13:44:03.644550
290000,123000,25,10,-81,-12.3,15,-86,-15.3,10,-101,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:03.654550
300000,123000,25,10,-85,-12.7,11,-90,-15.7,6,-105,-18.7,3,12377,555005,555004,555006,2020-11-05 13:44:03.674550
280000,123000,25,10,-86,-12.6,12,-91,-15.6,7,-106,-18.6,4,12377,555005,555004,555006,2020-11-05 13:44:03.704550
110000,108722,20,2,-87,-12.1,11,-92,-15.1,6,-107,-18.1,3,12377,555005,555004,555006,2020-11-05 13:44:03.764550
110000,108722,20,6,-80,-10.7,16,-85,-13.7,11,-100,-16.7,8,12377,555005,555004,555006,2020-11-05 13:44:03.794550
290000,123000,25,10,-89,-13.6,2,-94,-16.6,-3,-109,-19.6,-6,12377,555005,555004,555006,2020-11-05 13:44:03.804550
280000,123000,25,10,-80,-12.1,17,-85,-15.1,12,-100,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:03.844550
200000,108722,20,6,-85,-11.7,15,-90,-14.7,10,-105,-17.7,7,12377,555005,555004,555006,2020-11-05 13:44:03.864550
150000,68722,20,2,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12377,555005,555004,555006,2020-11-05 13:44:03.874550
230000,108722,20,10,-92,-13.5,3,-97,-16.5,-2,-112,-19.5,-5,12377,555005,555004,555006,2020-11-05 13:44:03.884550
100000,88722,20,5,-82,-11.1,16,-87,-14.1,11,-102,-17.1,8,12377,555005,555004,555006,2020-11-05 13:44:03.904550
280000,123000,25,10,-80,-12.1,17,-85,-15.1,12,-100,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:03.964550
300000,123000,25,10,-84,-12.3,15,-89,-15.3,10,-104,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:04.014550
200000,108722,20,7,-84,-11.5,15,-89,-14.5,10,-104,-17.5,7,12377,555005,555004,555006,2020-11-05 13:44:04.094550
300000,123000,25,10,-80,-12.3,15,-85,-15.3,10,-100,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:04.104550
280000,123000,25,10,-82,-12.1,17,-87,-15.1,12,-102,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:04.134550
110000,108722,20,5,-90,-12.7,16,-95,-15.7,11,-110,-18.7,8,12377,555005,555004,555006,2020-11-05 13:44:04.204550
150000,108722,20,7,-88,-12.3,15,-93,-15.3,10,-108,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:04.254550
110000,108722,20,4,-80,-10.7,16,-85,-13.7,11,-100,-16.7,8,12377,555005,555004,555006,2020-11-05 13:44:04.284550
200000,108722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12377,555005,555004,555006,2020-11-05 13:44:04.294550
110000,108722,20,2,-85,-11.7,11,-90,-14.7,6,-105,-17.7,3,12377,555005,555004,555006,2020-11-05 13:44:04.364550
280000,123000,25,10,-82,-12.1,17,-87,-15.1,12,-102,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:04.394550
110000,88722,20,2,-88,-12.3,14,-93,-15.3,9,-108,-18.3,6,12377,555005,555004,555006,2020-11-05 13:44:04.404550
280000,121000,25,10,-89,-13.3,5,-94,-16.3,0,-109,-19.3,-3,12377,555005,555004,555006,2020-11-05 13:44:04.534550
150000,108722,20,6,-82,-11.1,16,-87,-14.1,11,-102,-17.1,8,12377,555005,555004,555006,2020-11-05 13:44:04.564550
110000,108722,20,2,-82,-11.1,12,-87,-14.1,7,-102,-17.1,4,12377,555005,555004,555006,2020-11-05 13:44:04.624550
110000,98722,20,3,-86,-11.9,14,-91,-14.9,9,-106,-17.9,6,12377,555005,555004,555006,2020-11-05 13:44:04.644550
290000,123000,25,8,-80,-12.0,18,-85,-15.0,13,-100,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:04.714550
200000,68722,20,5,-81,-10.9,15,-86,-13.9,10,-101,-16.9,7,12377,555005,555004,555006,2020-11-05 13:44:04.754550
280000,122000,25,10,-87,-12.1,17,-92,-15.1,12,-107,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:04.774550
150000,108722,20,4,-89,-12.5,16,-94,-15.5,11,-109,-18.5,8,12377,555005,555004,555006,2020-11-05 13:44:04.874550
280000,122000,25,10,-85,-12.1,17,-90,-15.1,12,-105,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:04.934550
150000,108722,20,7,-86,-11.9,16,-91,-14.9,11,-106,-17.9,8,12377,555005,555004,555006,2020-11-05 13:44:05.044550
290000,123000,25,10,-81,-12.8,10,-86,-15.8,5,-101,-18.8,2,12377,555005,555004,555006,2020-11-05 13:44:05.064550
280000,123000,25,10,-83,-12.2,16,-88,-15.2,11,-103,-18.2,8,12377,555005,555004,555006,2020-11-05 13:44:05.164550
150000,98722,20,4,-88,-12.3,16,-93,-15.3,11,-108,-18.3,8,12377,555005,555004,555006,2020-11-05 13:44:05.214550
230000,98722,20,6,-86,-11.9,16,-91,-14.9,11,-106,-17.9,8,12377,555005,555004,555006,2020-11-05 13:44:05.234550
280000,123000,25,10,-87,-12.0,18,-92,-15.0,13,-107,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:05.244550
280000,123000,25,10,-89,-12.9,9,-94,-15.9,4,-109,-18.9,1,12377,555005,555004,555006,2020-11-05 13:44:05.254550
110000,108722,20,4,-83,-11.3,16,-88,-14.3,11,-103,-17.3,8,12377,555005,555004,555006,2020-11-05 13:44:05.324550
110000,108722,20,2,-83,-11.3,11,-88,-14.3,6,-103,-17.3,3,12377,555005,555004,555006,2020-11-05 13:44:05.334550
150000,88722,20,2,-82,-11.1,16,-87,-14.1,11,-102,-17.1,8,12377,555005,555004,555006,2020-11-05 13:44:05.364550
110000,108722,20,6,-81,-10.9,15,-86,-13.9,10,-101,-16.9,7,12377,555005,555004,555006,2020-11-05 13:44:05.434550
100000,108722,20,6,-81,-10.9,12,-86,-13.9,7,-101,-16.9,4,12377,555005,555004,555006,2020-11-05 13:44:05.444550
110000,88722,20,4,-84,-11.5,16,-89,-14.5,11,-104,-17.5,8,12377,555005,555004,555006,2020-11-05 13:44:05.524550
280000,123000,25,10,-85,-12.7,11,-90,-15.7,6,-105,-18.7,3,12377,555005,555004,555006,2020-11-05 13:44:05.554550
230000,108722,20,2,-90,-15.9,16,-95,-18.9,11,-110,-21.9,8,12377,555005,555004,555006,2020-11-05 13:44:05.584550
280000,122000,25,10,-87,-12.1,17,-92,-15.1,12,-107,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:05.594550
280000,121000,25,10,-92,-13.4,4,-97,-16.4,-1,-112,-19.4,-4,12377,555005,555004,555006,2020-11-05 13:44:05.604550
280000,122000,25,10,-84,-12.3,15,-89,-15.3,10,-104,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:05.634550
280000,123000,25,10,-87,-12.5,13,-92,-15.5,8,-107,-18.5,5,12377,555005,555004,555006,2020-11-05 13:44:05.644550
280000,123000,25,10,-90,-13.4,4,-95,-16.4,-1,-110,-19.4,-4,12377,555005,555004,555006,2020-11-05 13:44:05.674550
110000,88722,20,2,-84,-11.5,16,-89,-14.5,11,-104,-17.5,8,12377,555005,555004,555006,2020-11-05 13:44:05.684550
110000,108722,20,3,-82,-11.1,11,-87,-14.1,6,-102,-17.1,3,12377,555005,555004,555006,2020-11-05 13:44:05.724550
100000,68722,20,6,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12377,555005,555004,555006,2020-11-05 13:44:05.784550
200000,98722,20,6,-85,-11.7,16,-90,-14.7,11,-105,-17.7,8,12377,555005,555004,555006,2020-11-05 13:44:05.794550
280000,123000,25,10,-81,-12.1,17,-86,-15.1,12,-101,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:05.834550
290000,123000,25,10,-83,-12.4,14,-88,-15.4,9,-103,-18.4,6,12377,555005,555004,555006,2020-11-05 13:44:05.894550
300000,123000,25,10,-80,-12.0,18,-85,-15.0,13,-100,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:05.904550
110000,108722,20,2,-89,-12.5,12,-94,-15.5,7,-109,-18.5,4,12377,555005,555004,555006,2020-11-05 13:44:05.954550
280000,121000,25,10,-94,-13.6,2,-99,-16.6,-3,-114,-19.6,-6,12377,555005,555004,555006,2020-11-05 13:44:05.994550
110000,68722,20,4,-87,-12.1,14,-92,-15.1,9,-107,-18.1,6,12377,555005,555004,555006,2020-11-05 13:44:06.044550
110000,108722,20,4,-83,-11.3,14,-88,-14.3,9,-103,-17.3,6,12377,555005,555004,555006,2020-11-05 13:44:06.094550
280000,123000,25,10,-82,-12.1,17,-87,-15.1,12,-102,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:06.114550
280000,123000,25,8,-83,-12.0,18,-88,-15.0,13,-103,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:06.134550
100000,108722,20,6,-82,-11.1,12,-87,-14.1,7,-102,-17.1,4,12377,555005,555004,555006,2020-11-05 13:44:06.144550
110000,108722,20,2,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12377,555005,555004,555006,2020-11-05 13:44:06.154550
100000,108722,20,6,-84,-11.5,15,-89,-14.5,10,-104,-17.5,7,12377,555005,555004,555006,2020-11-05 13:44:06.184550
280000,123000,25,10,-84,-12.0,18,-89,-15.0,13,-104,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:06.214550
230000,108722,20,3,-97,-11.9,8,-102,-14.9,3,-117,-17.9,0,12377,555005,555004,555006,2020-11-05 13:44:06.244550
100000,88722,20,3,-80,-10.7,16,-85,-13.7,11,-100,-16.7,8,12377,555005,555004,555006,2020-11-05 13:44:06.294550
280000,123000,25,10,-90,-13.2,6,-95,-16.2,1,-110,-19.2,-2,12377,555005,555004,555006,2020-11-05 13:44:06.304550
280000,123000,25,10,-82,-12.4,14,-87,-15.4,9,-102,-18.4,6,12377,555005,555004,555006,2020-11-05 13:44:06.354550
110000,108722,20,2,-88,-12.3,14,-93,-15.3,9,-108,-18.3,6,12377,555005,555004,555006,2020-11-05 13:44:06.364550
300000,123000,25,10,-87,-12.5,13,-92,-15.5,8,-107,-18.5,5,12377,555005,555004,555006,2020-11-05 13:44:06.414550
280000,123000,25,10,-84,-12.0,18,-89,-15.0,13,-104,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:06.424550
280000,123000,25,10,-81,-12.0,18,-86,-15.0,13,-101,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:06.434550
150000,108722,20,2,-88,-12.3,12,-93,-15.3,7,-108,-18.3,4,12377,555005,555004,555006,2020-11-05 13:44:06.504550
110000,108722,20,5,-84,-11.5,12,-89,-14.5,7,-104,-17.5,4,12377,555005,555004,555006,2020-11-05 13:44:06.524550
110000,108722,20,2,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12377,555005,555004,555006,2020-11-05 13:44:06.544550
280000,121000,25,10,-91,-13.7,1,-96,-16.7,-4,-111,-19.7,-7,12377,555005,555004,555006,2020-11-05 13:44:06.734550
280000,123000,25,10,-90,-13.2,6,-95,-16.2,1,-110,-19.2,-2,12377,555005,555004,555006,2020-11-05 13:44:06.784550
110000,108722,20,7,-80,-10.7,16,-85,-13.7,11,-100,-16.7,8,12377,555005,555004,555006,2020-11-05 13:44:06.794550
200000,68722,20,2,-85,-11.7,15,-90,-14.7,10,-105,-17.7,7,12377,555005,555004,555006,2020-11-05 13:44:06.834550
110000,108722,20,2,-87,-12.1,11,-92,-15.1,6,-107,-18.1,3,12377,555005,555004,555006,2020-11-05 13:44:06.844550
280000,123000,25,10,-85,-12.5,13,-90,-15.5,8,-105,-18.5,5,12377,555005,555004,555006,2020-11-05 13:44:06.864550
200000,108722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12377,555005,555004,555006,2020-11-05 13:44:06.964550
110000,108722,20,3,-88,-12.3,14,-93,-15.3,9,-108,-18.3,6,12377,555005,555004,555006,2020-11-05 13:44:06.984550
280000,123000,25,10,-80,-12.6,12,-85,-15.6,7,-100,-18.6,4,12377,555005,555004,555006,2020-11-05 13:44:07.044550
280000,122000,25,10,-84,-12.0,18,-89,-15.0,13,-104,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:07.084550
150000,108722,20,4,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12377,555005,555004,555006,2020-11-05 13:44:07.104550
280000,123000,25,10,-84,-12.8,10,-89,-15.8,5,-104,-18.8,2,12377,555005,555004,555006,2020-11-05 13:44:07.114550
230000,108722,20,8,-85,-11.7,12,-90,-14.7,7,-105,-17.7,4,12377,555005,555004,555006,2020-11-05 13:44:07.134550
280000,123000,25,10,-89,-13.4,4,-94,-16.4,-1,-109,-19.4,-4,12377,555005,555004,555006,2020-11-05 13:44:07.144550
200000,108722,20,6,-86,-11.9,11,-91,-14.9,6,-106,-17.9,3,12377,555005,555004,555006,2020-11-05 13:44:07.174550
110000,108722,20,3,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12377,555005,555004,555006,2020-11-05 13:44:07.184550
280000,123000,25,10,-81,-12.1,17,-86,-15.1,12,-101,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:07.244550
290000,123000,25,10,-84,-12.4,14,-89,-15.4,9,-104,-18.4,6,12377,555005,555004,555006,2020-11-05 13:44:07.294550
100000,108722,20,6,-80,-10.7,14,-85,-13.7,9,-100,-16.7,6,12377,555005,555004,555006,2020-11-05 13:44:07.304550
280000,123000,25,10,-88,-12.0,18,-93,-15.0,13,-108,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:07.364550
230000,108722,20,6,-85,-11.7,14,-90,-14.7,9,-105,-17.7,6,12377,555005,555004,555006,2020-11-05 13:44:07.404550
280000,123000,25,10,-88,-12.0,18,-93,-15.0,13,-108,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:07.414550
280000,123000,25,10,-81,-12.8,10,-86,-15.8,5,-101,-18.8,2,12377,555005,555004,555006,2020-11-05 13:44:07.434550
100000,98722,20,2,-89,-12.5,16,-94,-15.5,11,-109,-18.5,8,12377,555005,555004,555006,2020-11-05 13:44:07.444550
100000,108722,20,3,-82,-11.1,11,-87,-14.1,6,-102,-17.1,3,12377,555005,555004,555006,2020-11-05 13:44:07.534550
200000,108722,20,4,-85,-11.7,12,-90,-14.7,7,-105,-17.7,4,12377,555005,555004,555006,2020-11-05 13:44:07.544550
200000,108722,20,6,-89,-12.5,15,-94,-15.5,10,-109,-18.5,7,12377,555005,555004,555006,2020-11-05 13:44:07.554550
280000,123000,25,10,-90,-13.0,8,-95,-16.0,3,-110,-19.0,0,12377,555005,555004,555006,2020-11-05 13:44:07.604550
200000,108722,20,7,-89,-13.4,4,-94,-16.4,-1,-109,-19.4,-4,12377,555005,555004,555006,2020-11-05 13:44:07.614550
280000,123000,25,8,-85,-12.7,11,-90,-15.7,6,-105,-18.7,3,12377,555005,555004,555006,2020-11-05 13:44:07.624550
280000,121000,25,10,-91,-13.8,0,-96,-16.8,-5,-111,-19.8,-8,12377,555005,555004,555006,2020-11-05 13:44:07.644550
110000,88722,20,4,-89,-12.5,15,-94,-15.5,10,-109,-18.5,7,12377,555005,555004,555006,2020-11-05 13:44:07.654550
200000,108722,20,3,-82,-11.1,14,-87,-14.1,9,-102,-17.1,6,12377,555005,555004,555006,2020-11-05 13:44:07.704550
280000,123000,25,10,-87,-12.0,18,-92,-15.0,13,-107,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:07.724550
150000,78722,20,5,-84,-11.5,16,-89,-14.5,11,-104,-17.5,8,12377,555005,555004,555006,2020-11-05 13:44:07.734550
280000,123000,25,10,-80,-12.8,10,-85,-15.8,5,-100,-18.8,2,12377,555005,555004,555006,2020-11-05 13:44:07.814550
280000,123000,25,8,-84,-12.1,17,-89,-15.1,12,-104,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:07.834550
100000,108722,20,6,-86,-11.9,12,-91,-14.9,7,-106,-17.9,4,12377,555005,555004,555006,2020-11-05 13:44:07.844550
280000,121000,25,10,-92,-13.6,2,-97,-16.6,-3,-112,-19.6,-6,12377,555005,555004,555006,2020-11-05 13:44:07.854550
230000,108722,20,4,-96,-11.9,11,-101,-14.9,6,-116,-17.9,3,12377,555005,555004,555006,2020-11-05 13:44:07.884550
290000,123000,25,10,-86,-12.4,14,-91,-15.4,9,-106,-18.4,6,12377,555005,555004,555006,2020-11-05 13:44:07.944550
230000,78722,20,4,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12377,555005,555004,555006,2020-11-05 13:44:08.014550
280000,123000,25,10,-88,-12.5,13,-93,-15.5,8,-108,-18.5,5,12377,555005,555004,555006,2020-11-05 13:44:08.074550
280000,122000,25,10,-80,-12.5,13,-85,-15.5,8,-100,-18.5,5,12377,555005,555004,555006,2020-11-05 13:44:08.084550
200000,108722,20,4,-88,-12.3,11,-93,-15.3,6,-108,-18.3,3,12377,555005,555004,555006,2020-11-05 13:44:08.104550
290000,123000,25,10,-83,-12.6,12,-88,-15.6,7,-103,-18.6,4,12377,555005,555004,555006,2020-11-05 13:44:08.114550
280000,122000,25,10,-82,-12.7,11,-87,-15.7,6,-102,-18.7,3,12377,555005,555004,555006,2020-11-05 13:44:08.134550
110000,108722,20,2,-87,-12.1,14,-92,-15.1,9,-107,-18.1,6,12377,555005,555004,555006,2020-11-05 13:44:08.174550
280000,123000,25,10,-86,-12.3,15,-91,-15.3,10,-106,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:08.204550
280000,123000,25,10,-88,-12.0,18,-93,-15.0,13,-108,-18.0,10,12377,555005,555004,555006,2020-11-05 13:44:08.234550
230000,78722,20,2,-86,-11.9,16,-91,-14.9,11,-106,-17.9,8,12377,555005,555004,555006,2020-11-05 13:44:08.244550
100000,108722,20,5,-83,-11.3,16,-88,-14.3,11,-103,-17.3,8,12377,555005,555004,555006,2020-11-05 13:44:08.254550
280000,122000,25,10,-90,-13.4,4,-95,-16.4,-1,-110,-19.4,-4,12377,555005,555004,555006,2020-11-05 13:44:08.264550
150000,108722,20,6,-88,-12.3,16,-93,-15.3,11,-108,-18.3,8,12377,555005,555004,555006,2020-11-05 13:44:08.304550
200000,88722,20,8,-84,-11.5,14,-89,-14.5,9,-104,-17.5,6,12377,555005,555004,555006,2020-11-05 13:44:08.364550
280000,121000,25,10,-91,-13.5,3,-96,-16.5,-2,-111,-19.5,-5,12377,555005,555004,555006,2020-11-05 13:44:08.374550
280000,123000,25,10,-81,-12.7,11,-86,-15.7,6,-101,-18.7,3,12377,555005,555004,555006,2020-11-05 13:44:08.424550
200000,88722,20,5,-85,-11.7,15,-90,-14.7,10,-105,-17.7,7,12377,555005,555004,555006,2020-11-05 13:44:08.454550
300000,123000,25,10,-83,-12.3,15,-88,-15.3,10,-103,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:08.484550
200000,88722,20,6,-89,-12.5,16,-94,-15.5,11,-109,-18.5,8,12377,555005,555004,555006,2020-11-05 13:44:08.494550
290000,123000,25,10,-84,-12.3,15,-89,-15.3,10,-104,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:08.504550
150000,98722,20,3,-84,-11.5,16,-89,-14.5,11,-104,-17.5,8,12377,555005,555004,555006,2020-11-05 13:44:08.514550
280000,123000,25,10,-83,-12.5,13,-88,-15.5,8,-103,-18.5,5,12377,555005,555004,555006,2020-11-05 13:44:08.564550
290000,123000,25,10,-82,-12.1,17,-87,-15.1,12,-102,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:08.574550
300000,123000,25,10,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12377,555005,555004,555006,2020-11-05 13:44:08.594550
290000,123000,25,10,-85,-12.3,15,-90,-15.3,10,-105,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:08.694550
230000,108722,20,5,-88,-12.3,16,-93,-15.3,11,-108,-18.3,8,12377,555005,555004,555006,2020-11-05 13:44:08.734550
110000,108722,20,3,-90,-12.7,14,-95,-15.7,9,-110,-18.7,6,12377,555005,555004,555006,2020-11-05 13:44:08.814550
110000,108722,20,4,-89,-12.3,10,-94,-15.3,5,-109,-18.3,2,12377,555005,555004,555006,2020-11-05 13:44:08.824550
200000,108722,20,4,-88,-12.3,14,-93,-15.3,9,-108,-18.3,6,12377,555005,555004,555006,2020-11-05 13:44:08.844550
280000,121000,25,10,-91,-13.1,7,-96,-16.1,2,-111,-19.1,-1,12377,555005,555004,555006,2020-11-05 13:44:08.854550
300000,122000,25,10,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12377,555005,555004,555006,2020-11-05 13:44:08.954550
200000,108722,20,3,-82,-11.1,12,-87,-14.1,7,-102,-17.1,4,12377,555005,555004,555006,2020-11-05 13:44:08.974550
150000,108722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12377,555005,555004,555006,2020-11-05 13:44:08.984550
230000,108722,20,8,-86,-11.9,16,-91,-14.9,11,-106,-17.9,8,12377,555005,555004,555006,2020-11-05 13:44:08.994550
280000,122000,25,10,-85,-12.6,12,-90,-15.6,7,-105,-18.6,4,12377,555005,555004,555006,2020-11-05 13:44:09.034550
150000,108722,20,5,-87,-12.1,15,-92,-15.1,10,-107,-18.1,7,12377,555005,555004,555006,2020-11-05 13:44:09.054550
110000,108722,20,4,-82,-11.1,16,-87,-14.1,11,-102,-17.1,8,12377,555005,555004,555006,2020-11-05 13:44:09.164550
230000,108722,20,2,-87,-12.1,11,-92,-15.1,6,-107,-18.1,3,12377,555005,555004,555006,2020-11-05 13:44:09.174550
280000,123000,25,10,-86,-12.1,17,-91,-15.1,12,-106,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:09.184550
100000,98722,20,6,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12377,555005,555004,555006,2020-11-05 13:44:09.214550
110000,88722,20,5,-85,-11.7,14,-90,-14.7,9,-105,-17.7,6,12377,555005,555004,555006,2020-11-05 13:44:09.244550
280000,122000,25,10,-86,-12.3,15,-91,-15.3,10,-106,-18.3,7,12377,555005,555004,555006,2020-11-05 13:44:09.314550
280000,123000,25,10,-89,-13.1,7,-94,-16.1,2,-109,-19.1,-1,12377,555005,555004,555006,2020-11-05 13:44:09.344550
100000,78722,20,8,-86,-11.9,14,-91,-14.9,9,-106,-17.9,6,12377,555005,555004,555006,2020-11-05 13:44:09.384550
280000,123000,25,10,-88,-12.1,17,-93,-15.1,12,-108,-18.1,9,12377,555005,555004,555006,2020-11-05 13:44:09.404550
110000,108722,20,3,-83,-11.3,11,-88,-14.3,6,-103,-17.3,3,12377,555005,555004,555006,2020-11-05 13:44:09.434550
110000,98722,20,4,-85,-11.7,16,-90,-14.7,11,-105,-17.7,8,12377,555005,555004,555006,2020-11-05 13:44:09.454550
110000,108722,20,2,-86,-11.9,14,-91,-14.9,9,-106,-17.9,6,12377,555005,555004,555006,2020-11-05 13:44:09.464550
100000,108722,20,6,-80,-10.7,16,-85,-13.7,11,-100,-16.7,8,12377,555005,555004,555006,2020-11-05 13:44:09.604550
280000,122000,25,10,-89,-13.3,5,-94,-16.3,0,-109,-19.3,-3,12377,555005,555004,555006,2020-11-05 13:44:09.624550
110000,108722,20,3,-88,-12.3,12,-93,-15.3,7,-108,-18.3,4,12377,555005,555004,555006,2020-11-05 13:44:09.684550
280000,121000,25,10,-92,-13.7,1,-97,-16.7,-4,-112,-19.7,-7,12377,555005,555004,555006,2020-11-05 13:44:09.724550
110000,108722,20,7,-88,-12.3,16,-93,-15.3,11,-108,-18.3,8,12377,555005,555004,555006,2020-11-05 13:44:09.744550
290000,123000,25,10,-80,-12.5,13,-85,-15.5,8,-100,-18.5,5,12377,555005,555004,555006,2020-11-05 13:44:09.764550
230000,68722,20,8,-81,-10.9,14,-86,-13.9,9,-101,-16.9,6,12377,555005,555004,555006,2020-11-05 13:44:09.784550
280000,123000,25,10,-84,-12.2,16,-89,-15.2,11,-104,-18.2,8,12377,555005,555004,555006,2020-11-05 13:44:09.804550
230000,68722,20,8,-90,-12.7,14,-95,-15.7,9,-110,-18.7,6,12377,555005,555004,555006,2020-11-05 13:44:09.824550
280000,123000,25,10,-81,-12.5,13,-86,-15.5,8,-101,-18.5,5,12377,555005,555004,555006,2020-11-05 13:44:09.874550
280000,121000,25,10,-93,-13.5,3,-98,-16.5,-2,-113,-19.5,-5,12377,555005,555004,555006,2020-11-05 13:44:09.894550
