UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12359,555003,555002,555004,2020-11-05 13:44:06.644550
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12359,555003,555002,555004,2020-11-05 13:44:06.664550
300000,125000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12359,555003,555002,555004,2020-11-05 13:44:06.694550
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12359,555003,555002,555004,2020-11-05 13:44:06.714550
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:06.744550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:06.764550
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:06.794550
280000,123000,25,10,-45,-3.1,24,-50,-6.1,19,-65,-9.1,16,12359,555003,555002,555004,2020-11-05 13:44:06.804550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:06.834550
280000,122000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12359,555003,555002,555004,2020-11-05 13:44:06.864550
300000,125000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12359,555003,555002,555004,2020-11-05 13:44:06.914550
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12359,555003,555002,555004,2020-11-05 13:44:06.964550
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:06.984550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:07.034550
290000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12359,555003,555002,555004,2020-11-05 13:44:07.044550
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12359,555003,555002,555004,2020-11-05 13:44:07.094550
300000,125000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:07.114550
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12359,555003,555002,555004,2020-11-05 13:44:07.154550
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12359,555003,555002,555004,2020-11-05 13:44:07.164550
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12359,555003,555002,555004,2020-11-05 13:44:07.234550
290000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:07.334550
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12359,555003,555002,555004,2020-11-05 13:44:07.384550
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12359,555003,555002,555004,2020-11-05 13:44:07.434550
280000,122000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12359,555003,555002,555004,2020-11-05 13:44:07.514550
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12359,555003,555002,555004,2020-11-05 13:44:07.544550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:07.574550
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12359,555003,555002,555004,2020-11-05 13:44:07.584550
280000,122000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12359,555003,555002,555004,2020-11-05 13:44:07.594550
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12359,555003,555002,555004,2020-11-05 13:44:07.634550
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12359,555003,555002,555004,2020-11-05 13:44:08.014550
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12359,555003,555002,555004,2020-11-05 13:44:08.074550
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12359,555003,555002,555004,2020-11-05 13:44:08.104550
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12359,555003,555002,555004,2020-11-05 13:44:08.194550
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12359,555003,555002,555004,2020-11-05 13:44:08.204550
290000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12359,555003,555002,555004,2020-11-05 13:44:08.254550
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:08.294550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:08.484550
270000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:08.624550
280000,122000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12359,555003,555002,555004,2020-11-05 13:44:08.694550
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:08.864550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:08.924550
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12359,555003,555002,555004,2020-11-05 13:44:08.964550
290000,121000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:09.044550
270000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12359,555003,555002,555004,2020-11-05 13:44:09.144550
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12359,555003,555002,555004,2020-11-05 13:44:09.154550
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12359,555003,555002,555004,2020-11-05 13:44:09.174550
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12359,555003,555002,555004,2020-11-05 13:44:09.184550
290000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:09.234550
280000,122000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12359,555003,555002,555004,2020-11-05 13:44:09.304550
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12359,555003,555002,555004,2020-11-05 13:44:09.334550
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12359,555003,555002,555004,2020-11-05 13:44:09.364550
270000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12359,555003,555002,555004,2020-11-05 13:44:09.474550
300000,125000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:09.494550
300000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12359,555003,555002,555004,2020-11-05 13:44:09.534550
280000,121000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12359,555003,555002,555004,2020-11-05 13:44:09.574550
300000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12359,555003,555002,555004,2020-11-05 13:44:09.594550
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:09.764550
270000,122000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:09.784550
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:09.794550
300000,123000,25,10,-47,-3.3,24,-52,-6.3,19,-67,-9.3,16,12359,555003,555002,555004,2020-11-05 13:44:09.854550
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:09.874550
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:09.914550
300000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12359,555003,555002,555004,2020-11-05 13:44:10.084550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:10.104550
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:10.174550
280000,121000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12359,555003,555002,555004,2020-11-05 13:44:10.234550
300000,123000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12359,555003,555002,555004,2020-11-05 13:44:10.334550
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12359,555003,555002,555004,2020-11-05 13:44:10.344550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:10.354550
300000,125000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12359,555003,555002,555004,2020-11-05 13:44:10.394550
280000,122000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12359,555003,555002,555004,2020-11-05 13:44:10.534550
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12359,555003,555002,555004,2020-11-05 13:44:10.594550
300000,123000,25,10,-48,-3.4,24,-53,-6.4,19,-68,-9.4,16,12359,555003,555002,555004,2020-11-05 13:44:10.624550
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:10.644550
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12359,555003,555002,555004,2020-11-05 13:44:10.784550
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12359,555003,555002,555004,2020-11-05 13:44:10.814550
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12359,555003,555002,555004,2020-11-05 13:44:10.834550
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12359,555003,555002,555004,2020-11-05 13:44:10.944550
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12359,555003,555002,555004,2020-11-05 13:44:10.964550
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12359,555003,555002,555004,2020-11-05 13:44:11.024550
290000,122000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:11.034550
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12359,555003,555002,555004,2020-11-05 13:44:11.124550
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:11.144550
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12359,555003,555002,555004,2020-11-05 13:44:11.184550
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12359,555003,555002,555004,2020-11-05 13:44:11.214550
290000,123000,25,10,-47,-3.3,24,-52,-6.3,19,-67,-9.3,16,12359,555003,555002,555004,2020-11-05 13:44:11.224550
300000,125000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12359,555003,555002,555004,2020-11-05 13:44:11.294550
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12359,555003,555002,555004,2020-11-05 13:44:11.364550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:11.374550
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12359,555003,555002,555004,2020-11-05 13:44:11.384550
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12359,555003,555002,555004,2020-11-05 13:44:11.444550
280000,121000,25,10,-45,-3.1,24,-50,-6.1,19,-65,-9.1,16,12359,555003,555002,555004,2020-11-05 13:44:11.464550
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:11.474550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:11.484550
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12359,555003,555002,555004,2020-11-05 13:44:11.494550
280000,121000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12359,555003,555002,555004,2020-11-05 13:44:11.624550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:11.634550
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:11.664550
280000,121000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12359,555003,555002,555004,2020-11-05 13:44:11.684550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:11.824550
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12359,555003,555002,555004,2020-11-05 13:44:11.944550
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12359,555003,555002,555004,2020-11-05 13:44:11.974550
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12359,555003,555002,555004,2020-11-05 13:44:12.064550
280000,122000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12359,555003,555002,555004,2020-11-05 13:44:12.144550
280000,121000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12359,555003,555002,555004,2020-11-05 13:44:12.194550
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12359,555003,555002,555004,2020-11-05 13:44:12.334550
300000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12359,555003,555002,555004,2020-11-05 13:44:12.344550
270000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12359,555003,555002,555004,2020-11-05 13:44:12.364550
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12359,555003,555002,555004,2020-11-05 13:44:12.384550
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12359,555003,555002,555004,2020-11-05 13:44:12.394550
290000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12359,555003,555002,555004,2020-11-05 13:44:12.404550
300000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12359,555003,555002,555004,2020-11-05 13:44:12.414550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:12.424550
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12359,555003,555002,555004,2020-11-05 13:44:12.444550
300000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12359,555003,555002,555004,2020-11-05 13:44:12.534550
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12359,555003,555002,555004,2020-11-05 13:44:12.564550
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12359,555003,555002,555004,2020-11-05 13:44:12.624550
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12359,555003,555002,555004,2020-11-05 13:44:12.944550
300000,123000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12359,555003,555002,555004,2020-11-05 13:44:12.954550
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:13.004550
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12359,555003,555002,555004,2020-11-05 13:44:13.054550
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12359,555003,555002,555004,2020-11-05 13:44:13.064550
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12359,555003,555002,555004,2020-11-05 13:44:13.154550
