UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF
110000,108722,20,4,-90,-13.6,2,-95,-16.6,-3,-110,-19.6,-6,12434,555010,555009,555011,2020-11-05 13:44:03.744550
300000,121000,25,10,-92,-12.9,9,-97,-15.9,4,-112,-18.9,1,12434,555010,555009,555011,2020-11-05 13:44:03.784550
100000,108722,20,6,-91,-16.1,12,-96,-19.1,7,-111,-22.1,4,12434,555010,555009,555011,2020-11-05 13:44:03.794550
110000,98722,20,2,-99,-17.7,11,-104,-20.7,6,-119,-23.7,3,12434,555010,555009,555011,2020-11-05 13:44:03.834550
110000,108722,20,5,-95,-16.9,12,-100,-19.9,7,-115,-22.9,4,12434,555010,555009,555011,2020-11-05 13:44:03.844550
100000,98722,20,4,-94,-16.7,15,-99,-19.7,10,-114,-22.7,7,12434,555010,555009,555011,2020-11-05 13:44:03.904550
110000,98722,20,3,-94,-16.7,16,-99,-19.7,11,-114,-22.7,8,12434,555010,555009,555011,2020-11-05 13:44:03.914550
100000,38722,18,6,-111,-18.9,6,-116,-21.9,1,-131,-24.9,-2,12434,555010,555009,555011,2020-11-05 13:44:03.944550
150000,88722,20,5,-97,-17.3,14,-102,-20.3,9,-117,-23.3,6,12434,555010,555009,555011,2020-11-05 13:44:03.964550
10000,58722,16,6,-113,-19.3,3,-118,-22.3,-2,-133,-25.3,-5,12434,555010,555009,555011,2020-11-05 13:44:03.974550
100000,48722,18,6,-111,-18.7,4,-116,-21.7,-1,-131,-24.7,-4,12434,555010,555009,555011,2020-11-05 13:44:04.004550
200000,98722,20,4,-84,-11.5,12,-89,-14.5,7,-104,-17.5,4,12434,555010,555009,555011,2020-11-05 13:44:04.054550
110000,108722,20,5,-91,-16.1,16,-96,-19.1,11,-111,-22.1,8,12434,555010,555009,555011,2020-11-05 13:44:04.074550
200000,108722,20,6,-90,-13.4,4,-95,-16.4,-1,-110,-19.4,-4,12434,555010,555009,555011,2020-11-05 13:44:04.084550
10000,6722,14,6,-112,-18.5,2,-117,-21.5,-3,-132,-24.5,-6,12434,555010,555009,555011,2020-11-05 13:44:04.104550
110000,88722,20,8,-91,-16.1,11,-96,-19.1,6,-111,-22.1,3,12434,555010,555009,555011,2020-11-05 13:44:04.114550
110000,88722,20,4,-99,-11.7,10,-104,-14.7,5,-119,-17.7,2,12434,555010,555009,555011,2020-11-05 13:44:04.134550
10000,58722,15,7,-119,-18.3,7,-124,-21.3,2,-139,-24.3,-1,12434,555010,555009,555011,2020-11-05 13:44:04.144550
110000,98722,20,7,-89,-13.6,2,-94,-16.6,-3,-109,-19.6,-6,12434,555010,555009,555011,2020-11-05 13:44:04.154550
100000,108722,20,4,-93,-16.5,14,-98,-19.5,9,-113,-22.5,6,12434,555010,555009,555011,2020-11-05 13:44:04.164550
110000,88722,20,6,-96,-11.5,11,-101,-14.5,6,-116,-17.5,3,12434,555010,555009,555011,2020-11-05 13:44:04.174550
100000,38722,18,6,-117,-18.1,4,-122,-21.1,-1,-137,-24.1,-4,12434,555010,555009,555011,2020-11-05 13:44:04.184550
150000,88722,20,2,-95,-16.9,11,-100,-19.9,6,-115,-22.9,3,12434,555010,555009,555011,2020-11-05 13:44:04.194550
230000,108722,20,4,-99,-17.7,11,-104,-20.7,6,-119,-23.7,3,12434,555010,555009,555011,2020-11-05 13:44:04.204550
110000,108722,20,8,-89,-15.7,15,-94,-18.7,10,-109,-21.7,7,12434,555010,555009,555011,2020-11-05 13:44:04.214550
110000,98722,20,6,-81,-10.9,14,-86,-13.9,9,-101,-16.9,6,12434,555010,555009,555011,2020-11-05 13:44:04.224550
110000,98722,20,7,-93,-16.5,16,-98,-19.5,11,-113,-22.5,8,12434,555010,555009,555011,2020-11-05 13:44:04.234550
100000,108722,20,2,-93,-16.5,15,-98,-19.5,10,-113,-22.5,7,12434,555010,555009,555011,2020-11-05 13:44:04.244550
100000,78722,20,4,-99,-17.7,16,-104,-20.7,11,-119,-23.7,8,12434,555010,555009,555011,2020-11-05 13:44:04.254550
150000,78722,20,3,-82,-11.1,12,-87,-14.1,7,-102,-17.1,4,12434,555010,555009,555011,2020-11-05 13:44:04.284550
110000,108722,20,3,-99,-17.7,14,-104,-20.7,9,-119,-23.7,6,12434,555010,555009,555011,2020-11-05 13:44:04.294550
110000,98722,20,3,-97,-17.3,11,-102,-20.3,6,-117,-23.3,3,12434,555010,555009,555011,2020-11-05 13:44:04.314550
100000,68722,18,6,-117,-19.7,5,-122,-22.7,0,-137,-25.7,-3,12434,555010,555009,555011,2020-11-05 13:44:04.364550
150000,98722,20,5,-89,-15.7,15,-94,-18.7,10,-109,-21.7,7,12434,555010,555009,555011,2020-11-05 13:44:04.374550
110000,98722,20,4,-81,-10.9,12,-86,-13.9,7,-101,-16.9,4,12434,555010,555009,555011,2020-11-05 13:44:04.384550
100000,108722,20,2,-95,-16.9,12,-100,-19.9,7,-115,-22.9,4,12434,555010,555009,555011,2020-11-05 13:44:04.404550
150000,88722,20,4,-91,-12.5,10,-96,-15.5,5,-111,-18.5,2,12434,555010,555009,555011,2020-11-05 13:44:04.434550
150000,108722,20,7,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12434,555010,555009,555011,2020-11-05 13:44:04.454550
110000,88722,20,2,-80,-10.7,14,-85,-13.7,9,-100,-16.7,6,12434,555010,555009,555011,2020-11-05 13:44:04.474550
100000,68722,18,6,-116,-17.9,7,-121,-20.9,2,-136,-23.9,-1,12434,555010,555009,555011,2020-11-05 13:44:04.484550
100000,78722,20,2,-94,-16.7,16,-99,-19.7,11,-114,-22.7,8,12434,555010,555009,555011,2020-11-05 13:44:04.504550
110000,98722,20,4,-90,-13.2,6,-95,-16.2,1,-110,-19.2,-2,12434,555010,555009,555011,2020-11-05 13:44:04.524550
100000,68722,20,5,-98,-17.5,12,-103,-20.5,7,-118,-23.5,4,12434,555010,555009,555011,2020-11-05 13:44:04.544550
110000,88722,20,3,-91,-16.1,16,-96,-19.1,11,-111,-22.1,8,12434,555010,555009,555011,2020-11-05 13:44:04.564550
100000,108722,20,4,-93,-16.5,12,-98,-19.5,7,-113,-22.5,4,12434,555010,555009,555011,2020-11-05 13:44:04.584550
110000,108722,20,7,-90,-13.4,4,-95,-16.4,-1,-110,-19.4,-4,12434,555010,555009,555011,2020-11-05 13:44:04.594550
110000,108722,20,6,-80,-10.7,12,-85,-13.7,7,-100,-16.7,4,12434,555010,555009,555011,2020-11-05 13:44:04.604550
150000,108722,20,5,-95,-11.3,11,-100,-14.3,6,-115,-17.3,3,12434,555010,555009,555011,2020-11-05 13:44:04.644550
110000,108722,20,7,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12434,555010,555009,555011,2020-11-05 13:44:04.654550
150000,108722,20,5,-92,-13.6,2,-97,-16.6,-3,-112,-19.6,-6,12434,555010,555009,555011,2020-11-05 13:44:04.674550
110000,108722,20,5,-92,-13.7,1,-97,-16.7,-4,-112,-19.7,-7,12434,555010,555009,555011,2020-11-05 13:44:04.684550
150000,98722,20,6,-90,-12.7,16,-95,-15.7,11,-110,-18.7,8,12434,555010,555009,555011,2020-11-05 13:44:04.694550
100000,78722,20,8,-89,-12.3,8,-94,-15.3,3,-109,-18.3,0,12434,555010,555009,555011,2020-11-05 13:44:04.704550
110000,108722,20,7,-94,-13.1,7,-99,-16.1,2,-114,-19.1,-1,12434,555010,555009,555011,2020-11-05 13:44:04.714550
110000,108722,20,5,-92,-13.2,6,-97,-16.2,1,-112,-19.2,-2,12434,555010,555009,555011,2020-11-05 13:44:04.724550
90000,58722,16,7,-117,-18.1,5,-122,-21.1,0,-137,-24.1,-3,12434,555010,555009,555011,2020-11-05 13:44:04.734550
110000,108722,20,5,-92,-13.7,1,-97,-16.7,-4,-112,-19.7,-7,12434,555010,555009,555011,2020-11-05 13:44:04.784550
100000,6722,18,6,-117,-18.7,6,-122,-21.7,1,-137,-24.7,-2,12434,555010,555009,555011,2020-11-05 13:44:04.794550
100000,6722,18,6,-116,-18.9,5,-121,-21.9,0,-136,-24.9,-3,12434,555010,555009,555011,2020-11-05 13:44:04.804550
150000,108722,20,6,-87,-12.1,12,-92,-15.1,7,-107,-18.1,4,12434,555010,555009,555011,2020-11-05 13:44:04.814550
100000,6722,18,6,-115,-19.3,6,-120,-22.3,1,-135,-25.3,-2,12434,555010,555009,555011,2020-11-05 13:44:04.824550
100000,88722,20,5,-83,-11.3,12,-88,-14.3,7,-103,-17.3,4,12434,555010,555009,555011,2020-11-05 13:44:04.834550
150000,98722,20,2,-83,-11.3,12,-88,-14.3,7,-103,-17.3,4,12434,555010,555009,555011,2020-11-05 13:44:04.854550
10000,6722,18,7,-117,-18.9,3,-122,-21.9,-2,-137,-24.9,-5,12434,555010,555009,555011,2020-11-05 13:44:04.884550
100000,88722,20,5,-83,-11.3,12,-88,-14.3,7,-103,-17.3,4,12434,555010,555009,555011,2020-11-05 13:44:04.904550
110000,98722,20,4,-91,-13.5,3,-96,-16.5,-2,-111,-19.5,-5,12434,555010,555009,555011,2020-11-05 13:44:04.954550
150000,88722,20,3,-89,-11.3,10,-94,-14.3,5,-109,-17.3,2,12434,555010,555009,555011,2020-11-05 13:44:04.964550
150000,108722,20,8,-83,-11.3,11,-88,-14.3,6,-103,-17.3,3,12434,555010,555009,555011,2020-11-05 13:44:04.974550
100000,38722,18,7,-116,-18.9,5,-121,-21.9,0,-136,-24.9,-3,12434,555010,555009,555011,2020-11-05 13:44:04.984550
150000,88722,20,8,-98,-17.5,11,-103,-20.5,6,-118,-23.5,3,12434,555010,555009,555011,2020-11-05 13:44:04.994550
110000,98722,20,2,-99,-17.7,16,-104,-20.7,11,-119,-23.7,8,12434,555010,555009,555011,2020-11-05 13:44:05.004550
150000,108722,20,6,-91,-13.4,4,-96,-16.4,-1,-111,-19.4,-4,12434,555010,555009,555011,2020-11-05 13:44:05.014550
100000,108722,20,8,-96,-17.1,16,-101,-20.1,11,-116,-23.1,8,12434,555010,555009,555011,2020-11-05 13:44:05.074550
110000,108722,20,6,-93,-13.3,5,-98,-16.3,0,-113,-19.3,-3,12434,555010,555009,555011,2020-11-05 13:44:05.094550
150000,98722,20,6,-82,-11.1,15,-87,-14.1,10,-102,-17.1,7,12434,555010,555009,555011,2020-11-05 13:44:05.114550
100000,98722,20,4,-94,-16.7,14,-99,-19.7,9,-114,-22.7,6,12434,555010,555009,555011,2020-11-05 13:44:05.124550
150000,78722,20,2,-95,-16.9,14,-100,-19.9,9,-115,-22.9,6,12434,555010,555009,555011,2020-11-05 13:44:05.134550
200000,88722,20,4,-96,-12.3,9,-101,-15.3,4,-116,-18.3,1,12434,555010,555009,555011,2020-11-05 13:44:05.144550
150000,78722,20,3,-93,-16.5,16,-98,-19.5,11,-113,-22.5,8,12434,555010,555009,555011,2020-11-05 13:44:05.154550
100000,88722,20,3,-98,-17.5,11,-103,-20.5,6,-118,-23.5,3,12434,555010,555009,555011,2020-11-05 13:44:05.184550
110000,88722,20,3,-97,-17.3,16,-102,-20.3,11,-117,-23.3,8,12434,555010,555009,555011,2020-11-05 13:44:05.224550
110000,78722,20,2,-84,-11.5,12,-89,-14.5,7,-104,-17.5,4,12434,555010,555009,555011,2020-11-05 13:44:05.234550
150000,108722,20,2,-97,-17.3,16,-102,-20.3,11,-117,-23.3,8,12434,555010,555009,555011,2020-11-05 13:44:05.254550
150000,78722,20,5,-80,-10.7,15,-85,-13.7,10,-100,-16.7,7,12434,555010,555009,555011,2020-11-05 13:44:05.264550
200000,88722,20,3,-98,-17.5,16,-103,-20.5,11,-118,-23.5,8,12434,555010,555009,555011,2020-11-05 13:44:05.274550
200000,108722,20,3,-97,-17.3,12,-102,-20.3,7,-117,-23.3,4,12434,555010,555009,555011,2020-11-05 13:44:05.284550
200000,108722,20,7,-92,-11.5,9,-97,-14.5,4,-112,-17.5,1,12434,555010,555009,555011,2020-11-05 13:44:05.334550
150000,98722,20,5,-87,-12.1,12,-92,-15.1,7,-107,-18.1,4,12434,555010,555009,555011,2020-11-05 13:44:05.364550
100000,68722,20,3,-99,-12.1,5,-104,-15.1,0,-119,-18.1,-3,12434,555010,555009,555011,2020-11-05 13:44:05.374550
110000,108722,20,2,-93,-16.5,11,-98,-19.5,6,-113,-22.5,3,12434,555010,555009,555011,2020-11-05 13:44:05.384550
110000,108722,20,5,-90,-15.9,11,-95,-18.9,6,-110,-21.9,3,12434,555010,555009,555011,2020-11-05 13:44:05.414550
150000,108722,20,4,-91,-13.7,1,-96,-16.7,-4,-111,-19.7,-7,12434,555010,555009,555011,2020-11-05 13:44:05.434550
110000,108722,20,7,-93,-12.9,9,-98,-15.9,4,-113,-18.9,1,12434,555010,555009,555011,2020-11-05 13:44:05.454550
110000,88722,20,4,-96,-12.3,12,-101,-15.3,7,-116,-18.3,4,12434,555010,555009,555011,2020-11-05 13:44:05.464550
10000,38722,16,7,-116,-18.7,5,-121,-21.7,0,-136,-24.7,-3,12434,555010,555009,555011,2020-11-05 13:44:05.494550
10000,68722,16,7,-118,-17.9,6,-123,-20.9,1,-138,-23.9,-2,12434,555010,555009,555011,2020-11-05 13:44:05.504550
150000,98722,20,2,-91,-11.1,8,-96,-14.1,3,-111,-17.1,0,12434,555010,555009,555011,2020-11-05 13:44:05.514550
10000,6722,16,7,-114,-18.5,5,-119,-21.5,0,-134,-24.5,-3,12434,555010,555009,555011,2020-11-05 13:44:05.524550
110000,108722,20,7,-93,-13.1,7,-98,-16.1,2,-113,-19.1,-1,12434,555010,555009,555011,2020-11-05 13:44:05.534550
110000,88722,20,3,-92,-12.5,12,-97,-15.5,7,-112,-18.5,4,12434,555010,555009,555011,2020-11-05 13:44:05.544550
110000,108722,20,8,-92,-16.3,12,-97,-19.3,7,-112,-22.3,4,12434,555010,555009,555011,2020-11-05 13:44:05.564550
100000,78722,20,3,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12434,555010,555009,555011,2020-11-05 13:44:05.574550
230000,88722,20,7,-91,-16.1,12,-96,-19.1,7,-111,-22.1,4,12434,555010,555009,555011,2020-11-05 13:44:05.624550
110000,108722,20,5,-95,-11.9,12,-100,-14.9,7,-115,-17.9,4,12434,555010,555009,555011,2020-11-05 13:44:05.644550
10000,38722,18,7,-115,-17.9,5,-120,-20.9,0,-135,-23.9,-3,12434,555010,555009,555011,2020-11-05 13:44:05.664550
100000,6722,18,7,-112,-18.5,4,-117,-21.5,-1,-132,-24.5,-4,12434,555010,555009,555011,2020-11-05 13:44:05.684550
10000,38722,18,7,-113,-18.9,5,-118,-21.9,0,-133,-24.9,-3,12434,555010,555009,555011,2020-11-05 13:44:05.704550
200000,108722,20,7,-92,-13.5,3,-97,-16.5,-2,-112,-19.5,-5,12434,555010,555009,555011,2020-11-05 13:44:05.714550
200000,88722,20,2,-96,-11.5,8,-101,-14.5,3,-116,-17.5,0,12434,555010,555009,555011,2020-11-05 13:44:05.724550
230000,108722,20,5,-97,-17.3,11,-102,-20.3,6,-117,-23.3,3,12434,555010,555009,555011,2020-11-05 13:44:05.814550
100000,68722,18,7,-110,-18.9,3,-115,-21.9,-2,-130,-24.9,-5,12434,555010,555009,555011,2020-11-05 13:44:05.824550
100000,6722,18,7,-112,-18.7,7,-117,-21.7,2,-132,-24.7,-1,12434,555010,555009,555011,2020-11-05 13:44:05.854550
150000,98722,20,3,-96,-12.3,9,-101,-15.3,4,-116,-18.3,1,12434,555010,555009,555011,2020-11-05 13:44:05.864550
100000,38722,18,7,-112,-18.9,6,-117,-21.9,1,-132,-24.9,-2,12434,555010,555009,555011,2020-11-05 13:44:05.874550
110000,88722,20,2,-91,-11.5,8,-96,-14.5,3,-111,-17.5,0,12434,555010,555009,555011,2020-11-05 13:44:05.914550
150000,68722,20,3,-90,-12.7,15,-95,-15.7,10,-110,-18.7,7,12434,555010,555009,555011,2020-11-05 13:44:05.924550
110000,108722,20,5,-92,-16.3,14,-97,-19.3,9,-112,-22.3,6,12434,555010,555009,555011,2020-11-05 13:44:05.934550
110000,88722,20,2,-96,-11.5,11,-101,-14.5,6,-116,-17.5,3,12434,555010,555009,555011,2020-11-05 13:44:05.984550
110000,108722,20,2,-91,-11.5,12,-96,-14.5,7,-111,-17.5,4,12434,555010,555009,555011,2020-11-05 13:44:06.004550
200000,98722,20,6,-90,-15.9,12,-95,-18.9,7,-110,-21.9,4,12434,555010,555009,555011,2020-11-05 13:44:06.014550
150000,108722,20,7,-89,-12.5,12,-94,-15.5,7,-109,-18.5,4,12434,555010,555009,555011,2020-11-05 13:44:06.034550
110000,108722,20,5,-93,-16.5,16,-98,-19.5,11,-113,-22.5,8,12434,555010,555009,555011,2020-11-05 13:44:06.044550
110000,78722,20,3,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12434,555010,555009,555011,2020-11-05 13:44:06.064550
150000,68722,20,2,-98,-17.5,11,-103,-20.5,6,-118,-23.5,3,12434,555010,555009,555011,2020-11-05 13:44:06.074550
150000,108722,20,4,-92,-13.5,3,-97,-16.5,-2,-112,-19.5,-5,12434,555010,555009,555011,2020-11-05 13:44:06.094550
100000,38722,18,6,-113,-17.7,4,-118,-20.7,-1,-133,-23.7,-4,12434,555010,555009,555011,2020-11-05 13:44:06.104550
110000,108722,20,2,-99,-11.7,11,-104,-14.7,6,-119,-17.7,3,12434,555010,555009,555011,2020-11-05 13:44:06.144550
150000,98722,20,2,-93,-16.5,16,-98,-19.5,11,-113,-22.5,8,12434,555010,555009,555011,2020-11-05 13:44:06.194550
110000,98722,20,6,-94,-11.5,10,-99,-14.5,5,-114,-17.5,2,12434,555010,555009,555011,2020-11-05 13:44:06.204550
110000,88722,20,3,-97,-17.3,16,-102,-20.3,11,-117,-23.3,8,12434,555010,555009,555011,2020-11-05 13:44:06.214550
200000,108722,20,6,-96,-10.7,8,-101,-13.7,3,-116,-16.7,0,12434,555010,555009,555011,2020-11-05 13:44:06.234550
150000,108722,20,3,-80,-10.7,12,-85,-13.7,7,-100,-16.7,4,12434,555010,555009,555011,2020-11-05 13:44:06.264550
10000,6722,15,7,-116,-17.9,2,-121,-20.9,-3,-136,-23.9,-6,12434,555010,555009,555011,2020-11-05 13:44:06.274550
100000,78722,20,3,-90,-11.1,10,-95,-14.1,5,-110,-17.1,2,12434,555010,555009,555011,2020-11-05 13:44:06.284550
10000,48722,16,6,-111,-18.9,2,-116,-21.9,-3,-131,-24.9,-6,12434,555010,555009,555011,2020-11-05 13:44:06.294550
110000,68722,20,7,-90,-15.9,11,-95,-18.9,6,-110,-21.9,3,12434,555010,555009,555011,2020-11-05 13:44:06.304550
100000,6722,18,7,-109,-19.1,5,-114,-22.1,0,-129,-25.1,-3,12434,555010,555009,555011,2020-11-05 13:44:06.334550
110000,108722,20,3,-91,-11.9,11,-96,-14.9,6,-111,-17.9,3,12434,555010,555009,555011,2020-11-05 13:44:06.344550
110000,88722,20,3,-97,-17.3,12,-102,-20.3,7,-117,-23.3,4,12434,555010,555009,555011,2020-11-05 13:44:06.354550
110000,98722,20,6,-82,-11.1,11,-87,-14.1,6,-102,-17.1,3,12434,555010,555009,555011,2020-11-05 13:44:06.374550
100000,108722,20,3,-93,-16.5,16,-98,-19.5,11,-113,-22.5,8,12434,555010,555009,555011,2020-11-05 13:44:06.394550
150000,108722,20,3,-99,-11.3,12,-104,-14.3,7,-119,-17.3,4,12434,555010,555009,555011,2020-11-05 13:44:06.404550
100000,68722,18,6,-115,-18.5,2,-120,-21.5,-3,-135,-24.5,-6,12434,555010,555009,555011,2020-11-05 13:44:06.414550
110000,108722,20,8,-94,-11.9,10,-99,-14.9,5,-114,-17.9,2,12434,555010,555009,555011,2020-11-05 13:44:06.424550
150000,98722,20,4,-87,-12.1,12,-92,-15.1,7,-107,-18.1,4,12434,555010,555009,555011,2020-11-05 13:44:06.464550
100000,48722,18,6,-119,-17.7,6,-124,-20.7,1,-139,-23.7,-2,12434,555010,555009,555011,2020-11-05 13:44:06.484550
230000,88722,20,2,-93,-12.1,12,-98,-15.1,7,-113,-18.1,4,12434,555010,555009,555011,2020-11-05 13:44:06.494550
200000,108722,20,3,-99,-12.7,8,-104,-15.7,3,-119,-18.7,0,12434,555010,555009,555011,2020-11-05 13:44:06.504550
150000,108722,20,8,-97,-11.7,9,-102,-14.7,4,-117,-17.7,1,12434,555010,555009,555011,2020-11-05 13:44:06.514550
150000,108722,20,6,-91,-16.1,14,-96,-19.1,9,-111,-22.1,6,12434,555010,555009,555011,2020-11-05 13:44:06.544550
100000,38722,18,7,-116,-18.1,6,-121,-21.1,1,-136,-24.1,-2,12434,555010,555009,555011,2020-11-05 13:44:06.564550
200000,98722,20,4,-92,-12.9,9,-97,-15.9,4,-112,-18.9,1,12434,555010,555009,555011,2020-11-05 13:44:06.574550
300000,121000,25,10,-91,-13.0,8,-96,-16.0,3,-111,-19.0,0,12434,555010,555009,555011,2020-11-05 13:44:06.584550
100000,68722,20,8,-94,-11.9,7,-99,-14.9,2,-114,-17.9,-1,12434,555010,555009,555011,2020-11-05 13:44:06.614550
110000,88722,20,5,-88,-12.3,12,-93,-15.3,7,-108,-18.3,4,12434,555010,555009,555011,2020-11-05 13:44:06.624550
100000,78722,20,4,-92,-11.9,10,-97,-14.9,5,-112,-17.9,2,12434,555010,555009,555011,2020-11-05 13:44:06.654550
110000,88722,20,4,-99,-17.7,11,-104,-20.7,6,-119,-23.7,3,12434,555010,555009,555011,2020-11-05 13:44:06.694550
200000,68722,20,6,-93,-16.5,16,-98,-19.5,11,-113,-22.5,8,12434,555010,555009,555011,2020-11-05 13:44:06.714550
100000,6722,18,7,-115,-19.7,4,-120,-22.7,-1,-135,-25.7,-4,12434,555010,555009,555011,2020-11-05 13:44:06.744550
150000,108722,20,8,-90,-15.9,14,-95,-18.9,9,-110,-21.9,6,12434,555010,555009,555011,2020-11-05 13:44:06.754550
110000,108722,20,3,-90,-12.7,12,-95,-15.7,7,-110,-18.7,4,12434,555010,555009,555011,2020-11-05 13:44:06.834550
110000,98722,20,8,-95,-16.9,12,-100,-19.9,7,-115,-22.9,4,12434,555010,555009,555011,2020-11-05 13:44:06.854550
150000,98722,20,6,-91,-12.5,8,-96,-15.5,3,-111,-18.5,0,12434,555010,555009,555011,2020-11-05 13:44:06.864550
